Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_03_604.jpg;0;1;0;2.654298;103.1854;89.06375;1.344187;44.39322;-0.001350615
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_03_672.jpg;0;1;0;2.696743;103.3023;89.17717;1.349454;44.38147;-0.001377572
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_03_738.jpg;0;1;0;2.753152;103.4209;89.29232;1.353446;44.36986;-0.001402821
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_03_805.jpg;0;1;0;2.795307;103.582;89.44852;1.355977;44.3544;-0.001418836
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_03_871.jpg;0;1;0;2.837317;103.7049;89.56767;1.355925;44.34257;-0.001419689
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_03_938.jpg;0;1;0;2.893079;103.8296;89.68858;1.358815;44.3315;-0.0009688786
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_04_006.jpg;0;1;0;2.934449;103.9988;89.85247;1.366592;44.31195;-0.001450547
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_04_071.jpg;0;1;0;2.976008;104.1278;89.97733;1.368055;44.2994;-0.001462611
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_04_138.jpg;0;1;0;3.031197;104.2586;90.10391;1.370279;44.28801;-0.001015641
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_04_205.jpg;0;1;0;3.072124;104.4359;90.27529;1.374798;44.268;-0.001486047
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_04_271.jpg;0;1;0;3.113227;104.5709;90.40578;1.377061;44.25593;-0.001040143
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_04_338.jpg;-3.004605;1;0;3.167434;104.7083;90.53728;1.379425;44.08309;-0.0008186325
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_04_405.jpg;-6.021315;1;0;3.206694;104.8965;90.71239;1.371228;43.29397;0.001409557
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_04_472.jpg;-5.991838;1;0;3.246349;105.0419;90.84303;1.356782;42.39;-0.00355056
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_04_538.jpg;-2.989528;1;0;3.299727;105.1899;90.9743;1.345572;41.64656;359.9889
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_04_606.jpg;0;1;0;3.340354;105.3905;91.15215;1.357237;41.22821;-0.003865904
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_04_672.jpg;0;1;0;3.379812;105.5434;91.28739;1.384811;41.17353;-0.004384127
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_04_737.jpg;0;1;0;3.431656;105.6982;91.42372;1.396013;41.16211;-0.003448828
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_04_804.jpg;0;1;0;3.471511;105.9078;91.60734;1.407414;41.15359;-0.002607518
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_04_872.jpg;0;1;0;3.510967;106.0673;91.74647;1.410295;41.1447;-0.002485021
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_04_938.jpg;0;1;0;3.564257;106.2287;91.88695;1.410959;41.13768;-0.001923335
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_05_005.jpg;0;1;0;3.603832;106.447;92.07646;1.41584;41.12236;-0.001975435
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_05_072.jpg;0;1;0;3.642482;106.6128;92.22021;1.417006;41.10921;-0.001653465
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_05_138.jpg;-3.010187;1;0;3.694109;106.7812;92.36483;1.424327;40.94474;-0.0005837346
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_05_205.jpg;-5.972266;1;0;3.731855;107.0104;92.55685;1.413144;40.17667;0.0007851236
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_05_272.jpg;-9.010713;1;0;3.769713;107.187;92.69886;1.387297;39.1337;359.9838
